"airline","timeOfFlight","deptAirport","arrAirport","arrDay","arrTime","deptCountry","flightNumber","estimatedOutGateVariation","estimatedOutGate","estimatedOffGround","actualOutGateVariation","actualOutGate","actualOffGround","estimatedInGateVariation","estimatedInGate","estimatedOnGround","actualInGateVariation","actualInGate","actualOnGround","arrTerminal","arrGate","numStops","connections","miles"
"AA",130,"ATL","ORD","2024-08-01","07:10","US",2684,"00:00:00","2024-08-01T06:00:00-04:00",NA,"-00:06:00","2024-08-01T05:54:00-04:00","2024-08-01T06:15:00-04:00","-00:16:00","2024-08-01T06:54:00-05:00",NA,"-00:17:00","2024-08-01T06:53:00-05:00","2024-08-01T06:44:00-05:00","3","H17",0,list("None"),606.66
"AA",78,"RST","ORD","2024-08-01","07:18","US",3745,"00:00:00","2024-08-01T06:00:00-05:00",NA,"-00:12:00","2024-08-01T05:48:00-05:00","2024-08-01T05:59:00-05:00","-00:19:00","2024-08-01T06:59:00-05:00",NA,"-00:18:00","2024-08-01T07:00:00-05:00","2024-08-01T06:48:00-05:00","3","L8",0,list("None"),267.8
"AA",137,"BWI","ORD","2024-08-01","07:17","US",3619,"00:00:00","2024-08-01T06:00:00-04:00",NA,"-00:04:00","2024-08-01T05:56:00-04:00","2024-08-01T06:07:00-04:00","-00:28:00","2024-08-01T06:49:00-05:00",NA,"-00:28:00","2024-08-01T06:49:00-05:00","2024-08-01T06:38:00-05:00","3","L1A",0,list("None"),620.11
"AA",85,"COU","ORD","2024-08-01","07:25","US",3655,"00:00:00","2024-08-01T06:00:00-05:00",NA,"-00:01:00","2024-08-01T05:59:00-05:00","2024-08-01T06:10:00-05:00","00:06:00","2024-08-01T07:31:00-05:00",NA,"00:12:00","2024-08-01T07:37:00-05:00","2024-08-01T07:19:00-05:00","3","H4",0,list("None"),314.94
"AA",304,"ORD","ORD","2024-08-01","11:04","US",327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,list("LGA"),1462.78
"AA",137,"AVP","ORD","2024-08-01","07:17","US",4141,"00:00:00","2024-08-01T06:00:00-04:00",NA,"-00:02:00","2024-08-01T05:58:00-04:00","2024-08-01T06:09:00-04:00","-00:23:00","2024-08-01T06:54:00-05:00",NA,"-00:26:00","2024-08-01T06:51:00-05:00","2024-08-01T06:43:00-05:00","3","L6A",0,list("None"),629.83
"AA",160,"LGA","ORD","2024-08-01","07:40","US",462,"02:00:00","2024-08-01T08:00:00-04:00",NA,"01:56:00","2024-08-01T07:56:00-04:00","2024-08-01T08:14:00-04:00","01:36:00","2024-08-01T09:16:00-05:00",NA,"01:30:00","2024-08-01T09:10:00-05:00","2024-08-01T09:02:00-05:00","3","H11A",0,list("None"),731.39
"AA",175,"SAT","ORD","2024-08-01","08:55","US",1442,"00:00:00","2024-08-01T06:00:00-05:00",NA,"-00:12:00","2024-08-01T05:48:00-05:00","2024-08-01T06:10:00-05:00","00:14:00","2024-08-01T09:09:00-05:00",NA,"00:18:00","2024-08-01T09:13:00-05:00","2024-08-01T08:53:00-05:00","3","K9",0,list("None"),1042.31
"AS",304,"ORD","ORD","2024-08-01","11:04","US",4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,list("LGA"),1462.78
"IB",171,"AUS","ORD","2024-08-02","08:51","US",4568,"00:00:00","2024-08-02T06:00:00-05:00",NA,"-00:04:00","2024-08-02T05:56:00-05:00","2024-08-02T06:10:00-05:00","-00:06:00","2024-08-02T08:45:00-05:00",NA,"-00:11:00","2024-08-02T08:40:00-05:00","2024-08-02T08:28:00-05:00","3","H15",0,list("None"),978.4
"IB",254,"SFO","ORD","2024-08-02","12:14","US",4876,"00:00:00","2024-08-02T06:00:00-07:00",NA,"-00:02:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:16:00","2024-08-02T11:58:00-05:00",NA,"-00:09:00","2024-08-02T12:05:00-05:00","2024-08-02T11:46:00-05:00","3","H8",0,list("None"),1842.58
"IB",175,"SAT","ORD","2024-08-02","08:55","US",4070,"00:00:00","2024-08-02T06:00:00-05:00",NA,"-00:07:00","2024-08-02T05:53:00-05:00","2024-08-02T06:05:00-05:00","-00:02:00","2024-08-02T08:53:00-05:00",NA,"-00:08:00","2024-08-02T08:47:00-05:00","2024-08-02T08:36:00-05:00","3","H18",0,list("None"),1042.31
"QF",130,"ATL","ORD","2024-08-02","07:10","US",4862,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:08:00","2024-08-02T05:52:00-04:00","2024-08-02T06:07:00-04:00","-00:29:00","2024-08-02T06:41:00-05:00",NA,"-00:31:00","2024-08-02T06:39:00-05:00","2024-08-02T06:31:00-05:00","3","H12",0,list("None"),606.66
"QR",171,"AUS","ORD","2024-08-02","08:51","US",7604,"00:00:00","2024-08-02T06:00:00-05:00",NA,"-00:04:00","2024-08-02T05:56:00-05:00","2024-08-02T06:10:00-05:00","-00:06:00","2024-08-02T08:45:00-05:00",NA,"-00:11:00","2024-08-02T08:40:00-05:00","2024-08-02T08:28:00-05:00","3","H15",0,list("None"),978.4
"QF",254,"SFO","ORD","2024-08-02","12:14","US",3191,"00:00:00","2024-08-02T06:00:00-07:00",NA,"-00:02:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:16:00","2024-08-02T11:58:00-05:00",NA,"-00:09:00","2024-08-02T12:05:00-05:00","2024-08-02T11:46:00-05:00","3","H8",0,list("None"),1842.58
"MH",130,"ATL","ORD","2024-08-02","07:10","US",9484,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:08:00","2024-08-02T05:52:00-04:00","2024-08-02T06:07:00-04:00","-00:29:00","2024-08-02T06:41:00-05:00",NA,"-00:31:00","2024-08-02T06:39:00-05:00","2024-08-02T06:31:00-05:00","3","H12",0,list("None"),606.66
"JL",130,"ATL","ORD","2024-08-02","07:10","US",7481,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:08:00","2024-08-02T05:52:00-04:00","2024-08-02T06:07:00-04:00","-00:29:00","2024-08-02T06:41:00-05:00",NA,"-00:31:00","2024-08-02T06:39:00-05:00","2024-08-02T06:31:00-05:00","3","H12",0,list("None"),606.66
"JL",175,"SAT","ORD","2024-08-02","08:55","US",7423,"00:00:00","2024-08-02T06:00:00-05:00",NA,"-00:07:00","2024-08-02T05:53:00-05:00","2024-08-02T06:05:00-05:00","-00:02:00","2024-08-02T08:53:00-05:00",NA,"-00:08:00","2024-08-02T08:47:00-05:00","2024-08-02T08:36:00-05:00","3","H18",0,list("None"),1042.31
"EI",254,"SFO","ORD","2024-08-02","12:14","US",7154,"00:00:00","2024-08-02T06:00:00-07:00",NA,"-00:02:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:16:00","2024-08-02T11:58:00-05:00",NA,"-00:09:00","2024-08-02T12:05:00-05:00","2024-08-02T11:46:00-05:00","3","H8",0,list("None"),1842.58
"EI",171,"AUS","ORD","2024-08-02","08:51","US",7173,"00:00:00","2024-08-02T06:00:00-05:00",NA,"-00:04:00","2024-08-02T05:56:00-05:00","2024-08-02T06:10:00-05:00","-00:06:00","2024-08-02T08:45:00-05:00",NA,"-00:11:00","2024-08-02T08:40:00-05:00","2024-08-02T08:28:00-05:00","3","H15",0,list("None"),978.4
"EI",175,"SAT","ORD","2024-08-02","08:55","US",7462,"00:00:00","2024-08-02T06:00:00-05:00",NA,"-00:07:00","2024-08-02T05:53:00-05:00","2024-08-02T06:05:00-05:00","-00:02:00","2024-08-02T08:53:00-05:00",NA,"-00:08:00","2024-08-02T08:47:00-05:00","2024-08-02T08:36:00-05:00","3","H18",0,list("None"),1042.31
"TP",155,"EWR","ORD","2024-08-02","07:35","US",8478,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:30:00-04:00","-00:02:00","2024-08-02T05:58:00-04:00","2024-08-02T06:17:00-04:00","00:09:00","2024-08-02T07:44:00-05:00","2024-08-02T07:25:00-05:00","00:16:00","2024-08-02T07:51:00-05:00","2024-08-02T07:27:00-05:00","1","C29",0,list("None"),717.35
"AC",155,"EWR","ORD","2024-08-02","07:35","US",4458,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:30:00-04:00","-00:02:00","2024-08-02T05:58:00-04:00","2024-08-02T06:17:00-04:00","00:09:00","2024-08-02T07:44:00-05:00","2024-08-02T07:25:00-05:00","00:16:00","2024-08-02T07:51:00-05:00","2024-08-02T07:27:00-05:00","1","C29",0,list("None"),717.35
"AC",164,"PVD","ORD","2024-08-02","07:44","US",4502,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:23:00-04:00","-00:05:00","2024-08-02T05:55:00-04:00","2024-08-02T06:08:00-04:00","-00:23:00","2024-08-02T07:21:00-05:00","2024-08-02T07:11:00-05:00","-00:24:00","2024-08-02T07:20:00-05:00","2024-08-02T07:07:00-05:00","1","C24",0,list("None"),846.98
"AC",101,"MCI","ORD","2024-08-02","07:41","US",4881,"00:00:00","2024-08-02T06:00:00-05:00","2024-08-02T06:24:00-05:00","-00:05:00","2024-08-02T05:55:00-05:00","2024-08-02T06:13:00-05:00","-00:07:00","2024-08-02T07:34:00-05:00","2024-08-02T07:19:00-05:00","-00:04:00","2024-08-02T07:37:00-05:00","2024-08-02T07:20:00-05:00","1","B22",0,list("None"),402.04
"AC",115,"BNA","ORD","2024-08-02","07:55","US",3085,"00:00:00","2024-08-02T06:00:00-05:00","2024-08-02T06:24:00-05:00","-00:08:00","2024-08-02T05:52:00-05:00","2024-08-02T06:14:00-05:00","-00:04:00","2024-08-02T07:51:00-05:00","2024-08-02T07:35:00-05:00","-00:12:00","2024-08-02T07:43:00-05:00","2024-08-02T07:36:00-05:00","1","B9",0,list("None"),409.79
"NH",164,"PVD","ORD","2024-08-02","07:44","US",7625,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:23:00-04:00","-00:05:00","2024-08-02T05:55:00-04:00","2024-08-02T06:08:00-04:00","-00:23:00","2024-08-02T07:21:00-05:00","2024-08-02T07:11:00-05:00","-00:24:00","2024-08-02T07:20:00-05:00","2024-08-02T07:07:00-05:00","1","C24",0,list("None"),846.98
"NZ",101,"MCI","ORD","2024-08-02","07:41","US",2570,"00:00:00","2024-08-02T06:00:00-05:00","2024-08-02T06:24:00-05:00","-00:05:00","2024-08-02T05:55:00-05:00","2024-08-02T06:13:00-05:00","-00:07:00","2024-08-02T07:34:00-05:00","2024-08-02T07:19:00-05:00","-00:04:00","2024-08-02T07:37:00-05:00","2024-08-02T07:20:00-05:00","1","B22",0,list("None"),402.04
"NZ",90,"CLE","ORD","2024-08-02","06:30","US",2168,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:12:00-04:00","-00:03:00","2024-08-02T05:57:00-04:00","2024-08-02T06:09:00-04:00","-00:16:00","2024-08-02T06:14:00-05:00","2024-08-02T06:03:00-05:00","-00:18:00","2024-08-02T06:12:00-05:00","2024-08-02T06:04:00-05:00","1","B7",0,list("None"),314.77
"NZ",164,"PVD","ORD","2024-08-02","07:44","US",2774,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:23:00-04:00","-00:05:00","2024-08-02T05:55:00-04:00","2024-08-02T06:08:00-04:00","-00:23:00","2024-08-02T07:21:00-05:00","2024-08-02T07:11:00-05:00","-00:24:00","2024-08-02T07:20:00-05:00","2024-08-02T07:07:00-05:00","1","C24",0,list("None"),846.98
"NZ",155,"EWR","ORD","2024-08-02","07:35","US",2348,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:30:00-04:00","-00:02:00","2024-08-02T05:58:00-04:00","2024-08-02T06:17:00-04:00","00:09:00","2024-08-02T07:44:00-05:00","2024-08-02T07:25:00-05:00","00:16:00","2024-08-02T07:51:00-05:00","2024-08-02T07:27:00-05:00","1","C29",0,list("None"),717.35
"NZ",115,"BNA","ORD","2024-08-02","07:55","US",2070,"00:00:00","2024-08-02T06:00:00-05:00","2024-08-02T06:24:00-05:00","-00:08:00","2024-08-02T05:52:00-05:00","2024-08-02T06:14:00-05:00","-00:04:00","2024-08-02T07:51:00-05:00","2024-08-02T07:35:00-05:00","-00:12:00","2024-08-02T07:43:00-05:00","2024-08-02T07:36:00-05:00","1","B9",0,list("None"),409.79
"AC",134,"ATL","ORD","2024-08-02","07:14","US",3304,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:13:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:12:00-04:00","-00:25:00","2024-08-02T06:49:00-05:00","2024-08-02T06:38:00-05:00","-00:28:00","2024-08-02T06:46:00-05:00","2024-08-02T06:39:00-05:00","1","B21",0,list("None"),606.66
"NZ",134,"ATL","ORD","2024-08-02","07:14","US",2018,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:13:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:12:00-04:00","-00:25:00","2024-08-02T06:49:00-05:00","2024-08-02T06:38:00-05:00","-00:28:00","2024-08-02T06:46:00-05:00","2024-08-02T06:39:00-05:00","1","B21",0,list("None"),606.66
"NH",134,"ATL","ORD","2024-08-02","07:14","US",7421,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:13:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:12:00-04:00","-00:25:00","2024-08-02T06:49:00-05:00","2024-08-02T06:38:00-05:00","-00:28:00","2024-08-02T06:46:00-05:00","2024-08-02T06:39:00-05:00","1","B21",0,list("None"),606.66
"FI",174,"BOS","ORD","2024-08-02","07:54","US",7861,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:03:00","2024-08-02T05:57:00-04:00","2024-08-02T06:15:00-04:00","-00:02:00","2024-08-02T07:52:00-05:00",NA,"-00:08:00","2024-08-02T07:46:00-05:00","2024-08-02T07:24:00-05:00","3","G2",0,list("None"),864.37
"TP",174,"BOS","ORD","2024-08-02","07:54","US",4345,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:03:00","2024-08-02T05:57:00-04:00","2024-08-02T06:15:00-04:00","-00:02:00","2024-08-02T07:52:00-05:00",NA,"-00:08:00","2024-08-02T07:46:00-05:00","2024-08-02T07:24:00-05:00","3","G2",0,list("None"),864.37
"QR",174,"BOS","ORD","2024-08-02","07:54","US",4066,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:03:00","2024-08-02T05:57:00-04:00","2024-08-02T06:15:00-04:00","-00:02:00","2024-08-02T07:52:00-05:00",NA,"-00:08:00","2024-08-02T07:46:00-05:00","2024-08-02T07:24:00-05:00","3","G2",0,list("None"),864.37
"AC",128,"GSP","ORD","2024-08-02","07:08","US",4716,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:08:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:04:00-04:00","-00:28:00","2024-08-02T06:40:00-05:00","2024-08-02T06:32:00-05:00","-00:34:00","2024-08-02T06:34:00-05:00","2024-08-02T06:28:00-05:00","2","F14",0,list("None"),577.77
"NZ",128,"GSP","ORD","2024-08-02","07:08","US",2424,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:08:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:04:00-04:00","-00:28:00","2024-08-02T06:40:00-05:00","2024-08-02T06:32:00-05:00","-00:34:00","2024-08-02T06:34:00-05:00","2024-08-02T06:28:00-05:00","2","F14",0,list("None"),577.77
"NH",128,"GSP","ORD","2024-08-02","07:08","US",7729,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:08:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:04:00-04:00","-00:28:00","2024-08-02T06:40:00-05:00","2024-08-02T06:32:00-05:00","-00:34:00","2024-08-02T06:34:00-05:00","2024-08-02T06:28:00-05:00","2","F14",0,list("None"),577.77
"AC",254,"LAX","ORD","2024-08-02","12:14","US",5036,"00:00:00","2024-08-02T06:00:00-07:00","2024-08-02T06:27:00-07:00","-00:05:00","2024-08-02T05:55:00-07:00","2024-08-02T06:14:00-07:00","-00:04:00","2024-08-02T12:10:00-05:00","2024-08-02T11:57:00-05:00","-00:10:00","2024-08-02T12:04:00-05:00","2024-08-02T11:57:00-05:00","1","C1",0,list("None"),1741.16
"NZ",254,"LAX","ORD","2024-08-02","12:14","US",9661,"00:00:00","2024-08-02T06:00:00-07:00","2024-08-02T06:27:00-07:00","-00:05:00","2024-08-02T05:55:00-07:00","2024-08-02T06:14:00-07:00","-00:04:00","2024-08-02T12:10:00-05:00","2024-08-02T11:57:00-05:00","-00:10:00","2024-08-02T12:04:00-05:00","2024-08-02T11:57:00-05:00","1","C1",0,list("None"),1741.16
"NZ",170,"BOS","ORD","2024-08-02","07:50","US",2092,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:29:00-04:00","-00:04:00","2024-08-02T05:56:00-04:00","2024-08-02T06:27:00-04:00","00:07:00","2024-08-02T07:57:00-05:00","2024-08-02T07:40:00-05:00","00:01:00","2024-08-02T07:51:00-05:00","2024-08-02T07:40:00-05:00","2","E16",0,list("None"),864.37
"VA",254,"LAX","ORD","2024-08-02","12:14","US",8045,"00:00:00","2024-08-02T06:00:00-07:00","2024-08-02T06:27:00-07:00","-00:05:00","2024-08-02T05:55:00-07:00","2024-08-02T06:14:00-07:00","-00:04:00","2024-08-02T12:10:00-05:00","2024-08-02T11:57:00-05:00","-00:10:00","2024-08-02T12:04:00-05:00","2024-08-02T11:57:00-05:00","1","C1",0,list("None"),1741.16
"NH",170,"BOS","ORD","2024-08-02","07:50","US",7481,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:29:00-04:00","-00:04:00","2024-08-02T05:56:00-04:00","2024-08-02T06:27:00-04:00","00:07:00","2024-08-02T07:57:00-05:00","2024-08-02T07:40:00-05:00","00:01:00","2024-08-02T07:51:00-05:00","2024-08-02T07:40:00-05:00","2","E16",0,list("None"),864.37
"JL",137,"BWI","ORD","2024-08-02","07:17","US",7321,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:04:00","2024-08-02T05:56:00-04:00","2024-08-02T06:08:00-04:00","-00:26:00","2024-08-02T06:51:00-05:00",NA,"-00:29:00","2024-08-02T06:48:00-05:00","2024-08-02T06:40:00-05:00","3","L25",0,list("None"),620.11
"CA",254,"LAX","ORD","2024-08-02","12:14","US",7275,"00:00:00","2024-08-02T06:00:00-07:00","2024-08-02T06:27:00-07:00","-00:05:00","2024-08-02T05:55:00-07:00","2024-08-02T06:14:00-07:00","-00:04:00","2024-08-02T12:10:00-05:00","2024-08-02T11:57:00-05:00","-00:10:00","2024-08-02T12:04:00-05:00","2024-08-02T11:57:00-05:00","1","C1",0,list("None"),1741.16
"NZ",76,"IND","ORD","2024-08-02","06:16","US",2482,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:08:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:03:00-04:00","-00:26:00","2024-08-02T05:50:00-05:00","2024-08-02T05:42:00-05:00","-00:27:00","2024-08-02T05:49:00-05:00","2024-08-02T05:43:00-05:00","1","C6",0,list("None"),177.46
"NZ",94,"CVG","ORD","2024-08-02","06:34","US",2238,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:18:00-04:00","-00:03:00","2024-08-02T05:57:00-04:00","2024-08-02T06:12:00-04:00","-00:21:00","2024-08-02T06:13:00-05:00","2024-08-02T06:03:00-05:00","-00:23:00","2024-08-02T06:11:00-05:00","2024-08-02T06:03:00-05:00","1","C8",0,list("None"),264.32
"NZ",64,"GRR","ORD","2024-08-02","06:04","US",2404,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:34:00-04:00","-00:10:00","2024-08-02T05:50:00-04:00","2024-08-02T06:18:00-04:00","-00:02:00","2024-08-02T06:02:00-05:00","2024-08-02T05:51:00-05:00","-00:05:00","2024-08-02T05:59:00-05:00","2024-08-02T05:51:00-05:00","2","F28",0,list("None"),136.53
"NZ",87,"CMH","ORD","2024-08-02","06:27","US",2206,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:19:00-04:00","-00:10:00","2024-08-02T05:50:00-04:00","2024-08-02T06:16:00-04:00","-00:12:00","2024-08-02T06:15:00-05:00","2024-08-02T06:06:00-05:00","-00:10:00","2024-08-02T06:17:00-05:00","2024-08-02T06:08:00-05:00","1","C2",0,list("None"),295.02
"AC",94,"CVG","ORD","2024-08-02","06:34","US",3624,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:18:00-04:00","-00:03:00","2024-08-02T05:57:00-04:00","2024-08-02T06:12:00-04:00","-00:21:00","2024-08-02T06:13:00-05:00","2024-08-02T06:03:00-05:00","-00:23:00","2024-08-02T06:11:00-05:00","2024-08-02T06:03:00-05:00","1","C8",0,list("None"),264.32
"AC",76,"IND","ORD","2024-08-02","06:16","US",3484,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:08:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:03:00-04:00","-00:26:00","2024-08-02T05:50:00-05:00","2024-08-02T05:42:00-05:00","-00:27:00","2024-08-02T05:49:00-05:00","2024-08-02T05:43:00-05:00","1","C6",0,list("None"),177.46
"NZ",63,"MKE","ORD","2024-08-02","07:03","US",2632,"00:05:00","2024-08-02T06:05:00-05:00","2024-08-02T06:36:00-05:00","00:05:00","2024-08-02T06:05:00-05:00","2024-08-02T06:25:00-05:00","00:01:00","2024-08-02T07:04:00-05:00","2024-08-02T06:50:00-05:00","00:04:00","2024-08-02T07:07:00-05:00","2024-08-02T06:53:00-05:00","2","F18",0,list("None"),66.93
"AV",128,"GSP","ORD","2024-08-02","07:08","US",2311,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:08:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:04:00-04:00","-00:28:00","2024-08-02T06:40:00-05:00","2024-08-02T06:32:00-05:00","-00:34:00","2024-08-02T06:34:00-05:00","2024-08-02T06:28:00-05:00","2","F14",0,list("None"),577.77
"RJ",254,"SFO","ORD","2024-08-02","12:14","US",7402,"00:00:00","2024-08-02T06:00:00-07:00",NA,"-00:02:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:16:00","2024-08-02T11:58:00-05:00",NA,"-00:09:00","2024-08-02T12:05:00-05:00","2024-08-02T11:46:00-05:00","3","H8",0,list("None"),1842.58
"AS",175,"SAT","ORD","2024-08-02","08:55","US",6257,"00:00:00","2024-08-02T06:00:00-05:00",NA,"-00:07:00","2024-08-02T05:53:00-05:00","2024-08-02T06:05:00-05:00","-00:02:00","2024-08-02T08:53:00-05:00",NA,"-00:08:00","2024-08-02T08:47:00-05:00","2024-08-02T08:36:00-05:00","3","H18",0,list("None"),1042.31
"AS",130,"ATL","ORD","2024-08-02","07:10","US",6784,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:08:00","2024-08-02T05:52:00-04:00","2024-08-02T06:07:00-04:00","-00:29:00","2024-08-02T06:41:00-05:00",NA,"-00:31:00","2024-08-02T06:39:00-05:00","2024-08-02T06:31:00-05:00","3","H12",0,list("None"),606.66
"AS",137,"BWI","ORD","2024-08-02","07:17","US",6662,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:04:00","2024-08-02T05:56:00-04:00","2024-08-02T06:08:00-04:00","-00:26:00","2024-08-02T06:51:00-05:00",NA,"-00:29:00","2024-08-02T06:48:00-05:00","2024-08-02T06:40:00-05:00","3","L25",0,list("None"),620.11
"AS",137,"AVP","ORD","2024-08-02","07:17","US",8266,"00:00:00","2024-08-02T06:00:00-04:00",NA,"00:04:00","2024-08-02T06:04:00-04:00","2024-08-02T06:14:00-04:00","-00:20:00","2024-08-02T06:57:00-05:00",NA,"-00:10:00","2024-08-02T07:07:00-05:00","2024-08-02T06:46:00-05:00","3","L9",0,list("None"),629.83
"QR",175,"SAT","ORD","2024-08-02","08:55","US",8554,"00:00:00","2024-08-02T06:00:00-05:00",NA,"-00:07:00","2024-08-02T05:53:00-05:00","2024-08-02T06:05:00-05:00","-00:02:00","2024-08-02T08:53:00-05:00",NA,"-00:08:00","2024-08-02T08:47:00-05:00","2024-08-02T08:36:00-05:00","3","H18",0,list("None"),1042.31
"UA",128,"GSP","ORD","2024-08-02","07:08","US",5385,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:08:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:04:00-04:00","-00:28:00","2024-08-02T06:40:00-05:00","2024-08-02T06:32:00-05:00","-00:34:00","2024-08-02T06:34:00-05:00","2024-08-02T06:28:00-05:00","2","F14",0,list("None"),577.77
"AM",271,"GDL","ORD","2024-08-02","11:31","MX",652,"00:00:00","2024-08-02T06:00:00-06:00",NA,"-00:06:00","2024-08-02T05:54:00-06:00","2024-08-02T06:17:00-06:00","-00:27:00","2024-08-02T11:04:00-05:00","2024-08-02T11:31:00-05:00","-00:21:00","2024-08-02T11:10:00-05:00","2024-08-02T10:56:00-05:00",NA,NA,0,list("None"),1733.25
"DL",271,"GDL","ORD","2024-08-02","11:31","MX",7968,"00:00:00","2024-08-02T06:00:00-06:00",NA,"-00:06:00","2024-08-02T05:54:00-06:00","2024-08-02T06:17:00-06:00","-00:27:00","2024-08-02T11:04:00-05:00","2024-08-02T11:31:00-05:00","-00:21:00","2024-08-02T11:10:00-05:00","2024-08-02T10:56:00-05:00",NA,NA,0,list("None"),1733.25
"UA",63,"MKE","ORD","2024-08-02","07:03","US",5864,"00:05:00","2024-08-02T06:05:00-05:00","2024-08-02T06:36:00-05:00","00:05:00","2024-08-02T06:05:00-05:00","2024-08-02T06:25:00-05:00","00:01:00","2024-08-02T07:04:00-05:00","2024-08-02T06:50:00-05:00","00:04:00","2024-08-02T07:07:00-05:00","2024-08-02T06:53:00-05:00","2","F18",0,list("None"),66.93
"B6",174,"BOS","ORD","2024-08-02","07:54","US",311,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:03:00","2024-08-02T05:57:00-04:00","2024-08-02T06:15:00-04:00","-00:02:00","2024-08-02T07:52:00-05:00",NA,"-00:08:00","2024-08-02T07:46:00-05:00","2024-08-02T07:24:00-05:00","3","G2",0,list("None"),864.37
"UA",101,"MCI","ORD","2024-08-02","07:41","US",2414,"00:00:00","2024-08-02T06:00:00-05:00","2024-08-02T06:24:00-05:00","-00:05:00","2024-08-02T05:55:00-05:00","2024-08-02T06:13:00-05:00","-00:07:00","2024-08-02T07:34:00-05:00","2024-08-02T07:19:00-05:00","-00:04:00","2024-08-02T07:37:00-05:00","2024-08-02T07:20:00-05:00","1","B22",0,list("None"),402.04
"UA",96,"MSP","ORD","2024-08-02","07:36","US",2430,"00:00:00","2024-08-02T06:00:00-05:00","2024-08-02T06:21:00-05:00","-00:09:00","2024-08-02T05:51:00-05:00","2024-08-02T06:10:00-05:00","-00:12:00","2024-08-02T07:24:00-05:00","2024-08-02T07:06:00-05:00","-00:07:00","2024-08-02T07:29:00-05:00","2024-08-02T07:06:00-05:00","1","B6",0,list("None"),333.67
"UA",415,"LAX","ORD","2024-08-02","14:55","US",2145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,list("SFO"),2180.71
"UA",64,"GRR","ORD","2024-08-02","06:04","US",4464,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:34:00-04:00","-00:10:00","2024-08-02T05:50:00-04:00","2024-08-02T06:18:00-04:00","-00:02:00","2024-08-02T06:02:00-05:00","2024-08-02T05:51:00-05:00","-00:05:00","2024-08-02T05:59:00-05:00","2024-08-02T05:51:00-05:00","2","F28",0,list("None"),136.53
